First Name,Last Name,Matches Played,Goals Scored,Assists,Shots,Shots on Target,Shots to Shots on Target %,Shots to Goal %,Passes,Completed Passes,Pass accuarcy %
Antoine,Jr.,16,8,20,90,29,55.56%,25.45%,620,387,87.50%
Cristiano,Kane,23,11,11,50,25,55.56%,25.45%,449,411,83.33%
Kevin,De Bruyne,18,16,5,57,35,56.25%,25.45%,400,385,87.50%
Cristiano,Messi,23,12,7,50,28,78.57%,25.45%,431,390,85.71%
Kevin,Jr.,18,18,7,89,55,63.64%,24.44%,520,418,85.71%
Cristiano,Salah,21,22,5,72,42,58.33%,20%,455,587,87.50%
Lionel,Kane,17,22,6,85,60,66.67%,21.33%,666,600,86.67%
Harry,Kane,18,22,8,90,53,66.67%,25.71%,700,600,83.33%
Lionel,Ronaldo,21,22,7,83,58,78.57%,25.71%,700,600,85.71%
Mohamed,Mbappé,16,8,13,51,35,63.64%,25.45%,493,397,85.71%
Antoine,De Bruyne,16,8,8,66,38,54.55%,20%,700,482,87.27%
Kevin,Griezmann,16,8,7,61,25,61.54%,25.71%,493,489,87.50%
Robert,Messi,18,22,10,90,45,66.67%,20%,700,600,80%
Cristiano,Jr.,23,10,8,73,43,55.56%,25%,537,410,85.71%
Lionel,Messi,25,22,9,87,60,66.67%,25.71%,650,551,91.67%
Antoine,Salah,22,17,19,69,33,58.33%,23.08%,400,385,87.27%
Kevin,De Bruyne,16,8,15,62,26,55.56%,14.55%,536,480,83.33%
Robert,Lewandowski,16,20,5,90,49,66.67%,14.55%,700,600,87.27%
Kevin,Jr.,21,8,15,51,25,56.25%,25.45%,464,375,87.50%
Antoine,Mbappé,16,9,15,70,27,58.33%,20%,528,388,87.50%
Cristiano,Ronaldo,22,8,10,57,27,56.25%,25%,462,408,87.50%
Lionel,Messi,20,18,10,90,39,66.67%,21.33%,445,582,83.33%
Neymar,De Bruyne,23,11,6,48,29,56.25%,25.45%,439,384,91.67%
Neymar,Ronaldo,24,18,11,63,41,78.57%,25.45%,700,380,91.67%
Harry,Mbappé,16,22,8,90,50,66.67%,21.33%,700,577,89.23%
Robert,Kane,17,16,9,73,25,78.57%,25.45%,466,470,87.27%
Robert,De Bruyne,17,11,5,90,50,66.67%,21.33%,700,600,87.27%
Neymar,Jr.,17,15,9,67,44,66.67%,21.33%,405,376,89.23%
Cristiano,Jr.,22,20,12,64,60,55.56%,22.22%,548,552,87.50%
Cristiano,Griezmann,23,8,7,73,28,55.56%,25%,521,415,80%
Harry,Kane,16,18,8,90,46,66.67%,24.44%,678,545,89.23%
Kevin,Messi,17,22,7,90,54,66.67%,24.44%,700,571,83.33%
Lionel,Kane,21,22,10,90,60,66.67%,21.33%,536,588,89.23%
Kylian,Salah,25,14,15,53,27,63.64%,25.45%,514,397,83.33%
Robert,Lewandowski,23,21,9,77,47,56.25%,21.33%,510,377,91.67%
Robert,De Bruyne,21,8,11,56,27,54.55%,14.55%,576,456,86.67%
Robert,Mbappé,22,10,5,90,40,56.25%,25%,634,428,89.23%
Lionel,Messi,24,19,6,68,44,78.57%,25.71%,700,559,87.27%
Robert,Messi,16,20,5,90,55,66.67%,21.33%,700,552,85.71%
Neymar,Jr.,20,10,9,45,26,58.33%,20%,489,360,80%
Mohamed,Ronaldo,24,8,14,45,28,58.33%,25%,509,370,83.33%
Robert,Kane,23,22,9,90,50,63.64%,25%,700,564,91.67%
Kevin,Griezmann,24,22,13,90,42,56.25%,24.44%,424,378,91.67%
Cristiano,Ronaldo,25,14,5,69,49,56.25%,24.44%,400,350,80%
Antoine,Ronaldo,23,11,11,59,34,58.33%,14.55%,700,415,89.23%
Antoine,De Bruyne,21,22,5,90,53,78.57%,21.33%,577,571,85.71%
Antoine,Jr.,20,20,5,59,41,58.33%,14.55%,549,600,80%
Cristiano,Ronaldo,25,16,9,64,38,55.56%,25%,421,410,80%
Antoine,Jr.,22,18,8,73,42,78.57%,22.22%,429,357,85.71%
Kylian,Salah,18,16,7,47,29,55.56%,20%,430,405,87.27%
Robert,Salah,19,19,19,90,57,61.54%,21.33%,504,600,80%
Lionel,Messi,23,16,9,66,51,78.57%,23.08%,503,356,87.27%
Neymar,Jr.,21,8,15,47,25,58.33%,22.22%,414,350,83.33%
Harry,Kane,18,21,5,90,60,66.67%,21.33%,700,533,91.67%
Antoine,De Bruyne,16,12,12,58,48,58.33%,20%,557,403,87.27%
Robert,Messi,24,19,10,54,51,66.67%,25%,494,565,87.27%
Mohamed,Griezmann,24,16,5,76,41,54.55%,14.55%,433,350,87.50%
Mohamed,De Bruyne,17,15,20,90,36,54.55%,25.71%,575,475,85.71%
Antoine,Griezmann,21,13,12,66,29,56.25%,14.55%,499,498,83.33%
Robert,Kane,18,15,5,90,55,63.64%,21.33%,613,600,85.71%
Kevin,Lewandowski,18,16,12,90,36,78.57%,22.22%,645,466,85.71%
Neymar,Messi,18,20,6,90,60,54.55%,23.08%,597,600,91.67%
Neymar,Ronaldo,23,13,9,70,38,54.55%,25.45%,496,389,87.50%
Robert,Kane,21,19,5,90,51,66.67%,21.33%,700,566,85.71%
Robert,Kane,21,22,7,90,56,66.67%,25.71%,700,600,85.71%
Lionel,Kane,17,11,7,68,25,56.25%,20%,482,377,87.50%
Neymar,Salah,21,18,8,53,41,63.64%,25.71%,517,361,87.27%
Lionel,Mbappé,23,16,8,66,25,61.54%,21.33%,451,350,83.33%
Robert,Lewandowski,19,13,5,53,27,61.54%,22.22%,581,405,87.27%
Cristiano,Griezmann,23,11,7,60,26,78.57%,23.08%,450,387,87.50%
Kylian,Salah,17,10,5,62,25,61.54%,20%,526,491,87.27%
Kevin,Messi,20,8,5,68,33,63.64%,25.45%,468,460,87.27%
Cristiano,Kane,22,21,8,82,45,78.57%,21.33%,635,600,85.71%
Cristiano,Ronaldo,21,17,16,54,25,55.56%,25.45%,415,369,80%
Antoine,Jr.,22,14,11,51,25,54.55%,22.22%,409,364,87.50%
Harry,Messi,16,19,11,90,54,78.57%,14.55%,689,555,91.67%
Kevin,Griezmann,23,20,5,60,25,63.64%,22.22%,558,468,80%
Robert,Mbappé,19,22,5,87,56,66.67%,25%,660,597,89.23%
Cristiano,Messi,17,14,8,71,52,78.57%,20%,453,599,86.67%
Cristiano,Ronaldo,25,17,5,86,51,66.67%,25.45%,437,398,80%
Mohamed,De Bruyne,17,11,17,69,32,54.55%,24.44%,558,495,86.67%
Mohamed,De Bruyne,17,13,5,60,26,63.64%,14.55%,400,505,87.50%
Kylian,Messi,20,16,11,64,32,61.54%,22.22%,522,388,91.67%
Lionel,Ronaldo,25,21,11,90,52,56.25%,25.71%,400,591,80%
Kylian,Kane,23,22,5,80,60,78.57%,21.33%,565,554,91.67%
Kevin,Kane,16,16,9,65,40,56.25%,25.45%,577,484,87.27%
Neymar,Ronaldo,24,17,5,45,28,63.64%,25.45%,405,350,86.67%
Robert,Lewandowski,18,22,7,90,60,78.57%,21.33%,700,585,85.71%
Kevin,Mbappé,17,12,5,45,29,54.55%,25.45%,414,379,87.27%
Cristiano,Lewandowski,20,17,5,75,32,66.67%,20%,574,560,87.27%
Cristiano,Salah,16,9,12,61,32,66.67%,21.33%,519,423,87.27%
Robert,Messi,23,22,5,90,51,78.57%,25%,648,600,85.71%
Lionel,Kane,16,14,8,73,26,66.67%,24.44%,651,497,87.27%
Neymar,Messi,25,22,5,80,36,78.57%,25.71%,518,371,80%
Robert,Messi,23,22,5,90,49,78.57%,21.33%,553,543,85.71%
Cristiano,Salah,25,21,5,50,35,55.56%,22.22%,431,350,91.67%
Harry,Messi,24,14,11,63,42,66.67%,24.44%,454,350,91.67%
Lionel,Messi,18,11,9,70,41,54.55%,24.44%,537,420,87.27%
Lionel,Messi,25,20,5,89,53,66.67%,23.08%,700,563,80%
Neymar,Kane,16,12,15,74,30,61.54%,14.55%,571,483,87.27%
Cristiano,Jr.,24,21,5,81,40,78.57%,21.33%,611,395,80%
Antoine,Jr.,24,14,5,45,34,56.25%,25.45%,455,361,87.50%
Kylian,Mbappé,16,22,18,85,44,66.67%,20%,554,584,87.27%
Lionel,Jr.,20,8,16,45,25,54.55%,14.55%,423,364,87.50%
Mohamed,Messi,19,15,5,86,25,63.64%,22.22%,538,598,87.27%
Kevin,Griezmann,16,8,13,59,37,54.55%,20%,533,391,86.67%
Kevin,Lewandowski,17,14,12,63,26,61.54%,23.08%,605,480,87.27%
Robert,Ronaldo,22,22,9,76,55,78.57%,20%,410,363,86.67%
Robert,Kane,24,22,6,90,50,66.67%,25%,700,581,89.23%
Kevin,Kane,21,15,5,67,56,78.57%,25.45%,576,590,86.67%
Neymar,Jr.,22,12,11,47,35,55.56%,20%,496,370,87.27%
Harry,Messi,19,22,8,67,44,78.57%,21.33%,538,584,80%
Mohamed,Jr.,18,16,6,70,29,58.33%,14.55%,489,367,87.27%
Antoine,Jr.,16,12,8,70,27,66.67%,24.44%,664,600,85.71%
Kevin,De Bruyne,16,11,12,66,27,58.33%,14.55%,469,417,89.23%
Lionel,De Bruyne,22,16,11,51,47,66.67%,20%,501,574,91.67%
Kylian,Kane,16,18,6,86,44,63.64%,25%,485,432,80%
Lionel,Ronaldo,25,17,11,90,58,56.25%,25%,422,363,80%
Neymar,Messi,24,18,10,76,45,78.57%,22.22%,528,385,91.67%
Cristiano,Mbappé,21,17,8,65,28,56.25%,25.45%,489,417,83.33%
Cristiano,Kane,25,20,9,76,54,78.57%,14.55%,586,364,80%
Kevin,Griezmann,16,17,5,54,31,54.55%,14.55%,498,394,87.27%
Antoine,Mbappé,17,22,5,45,35,78.57%,25.45%,419,359,83.33%
Kevin,Messi,22,22,5,69,52,56.25%,25%,452,600,89.23%
Neymar,Messi,23,22,7,90,59,66.67%,25.71%,700,547,85.71%
Robert,Salah,16,20,9,89,49,66.67%,20%,666,536,89.23%
Robert,De Bruyne,18,17,11,69,52,61.54%,21.33%,662,543,85.71%
Robert,Ronaldo,20,21,6,82,46,56.25%,21.33%,594,566,89.23%
Mohamed,Salah,22,18,9,90,47,66.67%,25.71%,700,600,91.67%
Kevin,Messi,17,13,5,62,36,54.55%,23.08%,570,453,87.27%
Harry,Mbappé,17,15,11,74,41,66.67%,21.33%,700,509,86.67%
Cristiano,De Bruyne,23,16,12,61,25,54.55%,25.45%,455,350,83.33%
Kevin,Jr.,16,8,9,48,25,55.56%,14.55%,422,412,86.67%
Mohamed,Griezmann,17,10,5,64,29,61.54%,14.55%,700,497,87.27%
Robert,Messi,22,17,7,90,41,55.56%,25.71%,608,350,87.27%
Neymar,Mbappé,23,20,11,55,25,61.54%,25%,530,350,87.50%
Robert,Griezmann,22,12,6,59,37,58.33%,14.55%,519,406,83.33%
Antoine,Lewandowski,16,14,7,88,56,58.33%,25%,700,600,91.67%
Kylian,Jr.,19,19,6,89,42,61.54%,25.45%,476,600,83.33%
Cristiano,Ronaldo,25,11,5,45,26,78.57%,25.45%,496,393,87.50%
Mohamed,Jr.,17,9,17,66,31,55.56%,14.55%,555,488,87.27%
Kylian,De Bruyne,16,12,9,65,39,63.64%,25.45%,498,389,83.33%
Robert,De Bruyne,16,10,7,50,28,55.56%,22.22%,532,454,87.27%
Harry,Messi,18,15,5,84,29,58.33%,23.08%,545,394,85.71%
Antoine,De Bruyne,18,11,18,67,28,58.33%,14.55%,400,358,86.67%
Kevin,De Bruyne,19,9,5,65,32,63.64%,25%,500,478,86.67%
Robert,Lewandowski,22,21,5,74,52,66.67%,20%,700,598,89.23%
Kevin,Mbappé,17,13,5,70,32,58.33%,22.22%,433,416,87.50%
Kevin,Kane,17,8,10,49,36,61.54%,25.71%,600,455,87.27%
Harry,Lewandowski,24,18,5,90,56,55.56%,23.08%,664,570,83.33%
Cristiano,Kane,20,11,19,90,29,78.57%,24.44%,443,585,89.23%
Kevin,Mbappé,24,11,9,57,32,55.56%,22.22%,443,452,89.23%
Neymar,Salah,22,8,15,51,35,58.33%,23.08%,473,379,83.33%
Mohamed,Messi,25,19,5,83,46,78.57%,25.71%,634,514,85.71%
Neymar,Salah,25,15,5,64,41,78.57%,22.22%,528,396,86.67%
Kylian,Salah,22,19,9,46,53,63.64%,25.45%,533,365,91.67%
Kevin,De Bruyne,16,15,5,65,32,66.67%,25%,561,382,83.33%
Robert,De Bruyne,16,15,7,59,40,66.67%,21.33%,645,486,85.71%
Neymar,Ronaldo,23,20,5,48,38,66.67%,25.45%,546,382,91.67%
Cristiano,De Bruyne,21,17,10,45,40,78.57%,25.45%,400,350,87.50%
Kevin,Griezmann,16,13,15,61,27,54.55%,14.55%,632,466,87.50%
Kevin,Kane,17,15,13,62,29,66.67%,25.45%,700,475,80%
Kylian,Salah,20,14,6,75,43,61.54%,21.33%,550,576,87.27%
Kevin,Jr.,22,11,12,58,31,58.33%,23.08%,400,409,87.27%
Neymar,Mbappé,17,15,12,61,33,61.54%,20%,548,401,87.27%
Cristiano,Mbappé,25,11,13,63,25,78.57%,25%,462,385,91.67%
Neymar,Ronaldo,16,15,18,54,26,58.33%,25.45%,412,355,80%
Harry,Ronaldo,24,18,7,51,36,78.57%,25%,461,385,80%
Kevin,De Bruyne,16,11,7,66,35,54.55%,20%,545,509,87.27%
Mohamed,Messi,24,9,7,59,30,63.64%,14.55%,555,378,87.27%
Kylian,Lewandowski,21,16,5,47,29,56.25%,25.71%,438,384,91.67%
Mohamed,De Bruyne,19,16,10,66,35,58.33%,25.45%,489,386,83.33%
Kevin,Griezmann,23,11,13,63,27,66.67%,25.71%,560,488,87.27%
Cristiano,Griezmann,18,11,8,73,37,54.55%,14.55%,426,498,87.27%
Harry,Griezmann,18,22,6,90,60,66.67%,21.33%,638,568,91.67%
Cristiano,Jr.,25,12,5,85,45,56.25%,25%,400,365,86.67%
Kevin,Jr.,17,22,12,62,30,58.33%,25%,547,483,89.23%
Mohamed,Jr.,23,17,12,53,30,54.55%,14.55%,564,414,85.71%
Kevin,Salah,19,17,5,57,33,58.33%,23.08%,400,350,83.33%
Mohamed,De Bruyne,18,14,7,73,39,54.55%,25.45%,668,412,83.33%
Kevin,Mbappé,22,18,5,45,31,54.55%,25.45%,443,356,80%
Robert,Kane,19,19,14,86,46,61.54%,25.71%,700,574,87.50%
Cristiano,Messi,24,17,5,53,40,78.57%,25%,494,395,91.67%
Harry,Ronaldo,24,22,8,83,54,66.67%,21.33%,570,569,85.71%
Neymar,Jr.,18,12,5,65,25,58.33%,22.22%,433,368,87.50%
Cristiano,Messi,23,22,6,76,26,66.67%,25.45%,501,600,83.33%
Antoine,Ronaldo,17,8,9,49,25,58.33%,21.33%,588,506,87.50%
Kevin,De Bruyne,19,11,12,60,32,54.55%,14.55%,616,465,87.50%
Mohamed,De Bruyne,20,12,17,90,37,66.67%,21.33%,511,350,87.27%
Lionel,Jr.,22,21,10,72,40,61.54%,20%,483,387,80%
Mohamed,Salah,22,20,5,60,29,58.33%,20%,472,395,87.50%
Lionel,De Bruyne,22,21,6,84,43,58.33%,22.22%,700,481,89.23%
Lionel,Messi,25,22,6,73,42,78.57%,25%,523,547,80%
Kevin,Kane,22,22,13,90,38,56.25%,25.45%,559,452,85.71%
Cristiano,Mbappé,19,19,5,56,27,66.67%,14.55%,475,391,87.50%
Cristiano,Jr.,24,16,9,45,49,55.56%,20%,429,350,87.27%
Cristiano,Messi,23,20,11,90,52,78.57%,22.22%,637,563,86.67%
Cristiano,Ronaldo,24,20,5,78,50,78.57%,20%,400,600,80%
Cristiano,Ronaldo,25,21,8,54,43,78.57%,22.22%,488,403,89.23%
Antoine,Messi,25,8,5,58,25,56.25%,20%,570,350,86.67%
Lionel,De Bruyne,25,20,6,90,46,66.67%,24.44%,700,589,80%
Lionel,Messi,23,22,9,90,55,78.57%,21.33%,679,552,91.67%
Cristiano,Ronaldo,25,18,5,90,55,66.67%,24.44%,700,600,89.23%
Harry,Lewandowski,16,14,8,90,51,66.67%,21.33%,700,600,85.71%
Kylian,Mbappé,18,13,10,58,36,56.25%,23.08%,514,460,89.23%
Cristiano,Griezmann,16,22,9,65,25,66.67%,24.44%,485,359,87.27%
Antoine,Lewandowski,21,19,6,60,60,78.57%,23.08%,460,566,86.67%
Antoine,Lewandowski,16,22,10,71,46,56.25%,25.71%,424,533,89.23%
Kylian,Messi,17,21,20,90,55,63.64%,21.33%,577,593,89.23%
Lionel,Messi,22,13,8,59,42,78.57%,25.71%,421,365,86.67%
Neymar,Mbappé,23,8,11,49,25,58.33%,25.45%,400,353,83.33%
Lionel,Messi,23,19,5,69,39,78.57%,25%,515,381,91.67%
Antoine,Ronaldo,22,22,7,83,50,66.67%,21.33%,700,600,85.71%
Neymar,Ronaldo,22,11,15,61,27,55.56%,22.22%,481,350,87.50%
Kevin,Jr.,22,8,15,66,25,55.56%,22.22%,531,463,87.27%
Antoine,Salah,17,13,14,59,41,54.55%,25.45%,700,544,89.23%
Kylian,De Bruyne,20,22,7,61,55,78.57%,23.08%,636,385,86.67%
Kylian,Salah,18,14,15,59,33,61.54%,23.08%,431,377,86.67%
Cristiano,Messi,25,19,12,86,42,78.57%,22.22%,695,565,80%
Kylian,Lewandowski,23,22,7,90,42,78.57%,23.08%,570,393,91.67%
Kevin,Lewandowski,16,12,6,78,36,66.67%,25.45%,546,600,89.23%
Harry,De Bruyne,19,22,6,66,26,66.67%,25.71%,447,561,80%
Kevin,Mbappé,18,11,10,90,29,58.33%,25.71%,629,588,89.23%
Mohamed,De Bruyne,18,12,11,64,49,54.55%,25.71%,700,390,87.27%
Kevin,De Bruyne,17,13,12,78,34,54.55%,14.55%,700,380,86.67%
Mohamed,Mbappé,16,18,7,54,45,61.54%,21.33%,461,481,87.50%
Lionel,Messi,19,19,11,89,58,58.33%,25.71%,677,576,91.67%
Mohamed,De Bruyne,17,11,14,50,35,55.56%,23.08%,535,350,87.27%
Robert,Mbappé,18,21,9,90,49,58.33%,21.33%,700,600,87.27%
Lionel,Jr.,22,17,5,85,48,78.57%,24.44%,497,403,87.50%
Antoine,Messi,22,13,6,72,25,58.33%,25.71%,530,410,80%
Lionel,Jr.,22,19,10,75,53,78.57%,25.71%,700,553,91.67%
Harry,De Bruyne,16,12,13,63,32,54.55%,25.71%,560,360,86.67%
Kevin,De Bruyne,18,18,7,75,30,58.33%,21.33%,499,460,83.33%
Kylian,Ronaldo,23,22,5,90,44,63.64%,21.33%,671,581,83.33%
Neymar,Ronaldo,23,12,6,70,29,54.55%,22.22%,465,413,86.67%
Kevin,Kane,16,18,5,68,51,61.54%,25.71%,641,560,86.67%
Robert,Lewandowski,16,22,7,90,53,66.67%,21.33%,700,572,85.71%
Antoine,Griezmann,23,8,18,62,29,55.56%,25.45%,421,350,83.33%
Antoine,Griezmann,21,22,5,75,46,66.67%,25%,537,380,91.67%
Kevin,Kane,18,21,5,90,44,66.67%,20%,700,585,85.71%
Lionel,Mbappé,17,12,14,65,25,55.56%,24.44%,400,408,86.67%
Neymar,Ronaldo,22,10,6,53,27,54.55%,14.55%,470,364,83.33%
Cristiano,Mbappé,23,14,16,70,47,56.25%,25%,420,350,83.33%
Cristiano,Messi,25,15,7,58,40,56.25%,25.71%,400,350,80%
Neymar,Messi,20,8,9,66,31,54.55%,23.08%,483,494,87.27%
Lionel,Lewandowski,22,21,7,90,54,66.67%,23.08%,663,541,91.67%
Antoine,Ronaldo,22,19,5,84,46,63.64%,25.45%,554,417,83.33%
Kylian,Kane,23,15,10,86,38,61.54%,25.71%,524,370,83.33%
Robert,Kane,16,18,14,82,58,66.67%,25.71%,700,600,89.23%
Antoine,Salah,17,11,12,70,25,54.55%,21.33%,536,358,80%
Kylian,Mbappé,16,21,14,90,44,63.64%,25.45%,690,581,89.23%
Kylian,Kane,23,9,5,73,49,54.55%,25.71%,507,380,87.27%
Robert,Messi,22,22,11,86,49,78.57%,24.44%,549,564,91.67%
Robert,Messi,23,17,15,86,47,78.57%,24.44%,535,400,85.71%
Neymar,Lewandowski,22,8,6,50,33,56.25%,25%,400,433,86.67%
Harry,Kane,21,18,9,85,53,66.67%,23.08%,700,571,89.23%
Kylian,Kane,20,22,9,90,58,66.67%,25.71%,645,552,89.23%
Cristiano,Messi,22,15,7,75,44,66.67%,25%,700,600,91.67%
Lionel,Jr.,18,13,5,67,30,58.33%,24.44%,463,435,87.27%
Robert,Messi,23,20,11,62,58,78.57%,24.44%,621,588,80%
Cristiano,Ronaldo,25,9,7,50,25,56.25%,25%,512,351,80%
Neymar,Griezmann,17,8,5,45,29,55.56%,25.45%,409,424,87.50%
Lionel,Messi,20,13,11,52,30,78.57%,25.71%,513,351,83.33%
Kevin,De Bruyne,20,8,18,54,26,54.55%,22.22%,489,486,86.67%
Mohamed,Jr.,20,17,6,61,28,66.67%,25%,567,547,91.67%
Kevin,Griezmann,22,15,6,61,37,63.64%,14.55%,541,377,83.33%
Robert,Messi,17,21,10,88,46,66.67%,21.33%,564,533,85.71%
Robert,Messi,23,20,7,90,47,66.67%,21.33%,700,563,89.23%
Antoine,Mbappé,16,22,6,59,48,78.57%,22.22%,622,431,87.27%
Kylian,Griezmann,20,10,16,79,48,54.55%,24.44%,553,484,83.33%
Lionel,Kane,24,22,10,89,48,78.57%,21.33%,700,586,89.23%
Antoine,Ronaldo,21,19,5,50,48,66.67%,21.33%,587,600,85.71%
Cristiano,Messi,25,20,6,82,47,78.57%,25.71%,527,554,91.67%
Lionel,Messi,23,21,10,90,44,66.67%,21.33%,684,583,89.23%
Neymar,Jr.,25,20,5,82,26,56.25%,25%,400,370,91.67%
Robert,Ronaldo,16,19,6,90,52,66.67%,21.33%,686,589,85.71%
Robert,Messi,18,11,7,58,36,63.64%,25.71%,684,403,86.67%
Antoine,Kane,17,16,8,90,55,54.55%,14.55%,700,600,85.71%
Cristiano,Ronaldo,24,15,7,73,26,56.25%,22.22%,400,378,80%
Antoine,Ronaldo,25,20,5,69,47,55.56%,14.55%,467,401,89.23%
Harry,Ronaldo,22,22,5,90,57,66.67%,21.33%,700,571,91.67%
Neymar,Mbappé,24,8,12,46,27,61.54%,25%,526,361,87.50%
Lionel,Messi,24,22,5,89,49,78.57%,24.44%,700,568,91.67%
Kylian,Ronaldo,21,14,8,53,31,61.54%,25%,506,384,87.27%
Antoine,Ronaldo,17,16,10,76,36,66.67%,24.44%,700,600,87.27%
Neymar,Ronaldo,22,15,7,51,26,55.56%,25%,525,350,80%
Robert,Messi,23,20,12,90,60,66.67%,25%,700,558,85.71%
Robert,Jr.,21,21,8,90,48,66.67%,25.71%,587,568,85.71%
Mohamed,Kane,19,12,8,51,28,58.33%,23.08%,552,360,89.23%
Neymar,Ronaldo,23,22,9,89,47,58.33%,21.33%,626,376,89.23%
Harry,Messi,20,17,6,89,60,61.54%,21.33%,700,588,89.23%
Lionel,Messi,23,14,6,61,34,55.56%,25.45%,602,453,87.27%
Kevin,De Bruyne,17,8,5,64,25,54.55%,22.22%,567,456,87.27%
Antoine,Griezmann,16,12,16,60,29,54.55%,23.08%,432,396,87.50%
Cristiano,Jr.,20,22,9,80,59,66.67%,25.71%,698,506,89.23%
Kevin,Kane,22,19,7,74,25,54.55%,14.55%,424,389,87.27%
Antoine,De Bruyne,16,14,13,61,29,58.33%,20%,481,357,83.33%
Antoine,Messi,23,10,9,80,52,66.67%,21.33%,519,413,85.71%
Mohamed,Ronaldo,23,17,5,57,54,55.56%,25%,463,372,80%
Neymar,Jr.,16,8,10,65,28,63.64%,20%,484,389,87.50%
Cristiano,Ronaldo,24,11,5,53,25,56.25%,22.22%,400,350,87.50%
Kevin,Jr.,22,12,11,59,32,78.57%,23.08%,433,350,87.50%
Lionel,Jr.,24,21,8,89,54,66.67%,25.71%,570,560,80%
Cristiano,Salah,25,15,7,90,44,56.25%,23.08%,659,386,89.23%
Kylian,Salah,16,18,11,72,30,61.54%,20%,498,412,87.27%
Robert,Messi,20,19,5,90,44,66.67%,21.33%,700,600,85.71%
Kevin,Messi,16,12,14,45,25,54.55%,14.55%,588,481,87.27%
Kylian,Ronaldo,20,21,5,77,46,61.54%,25.45%,504,548,83.33%
Robert,Kane,21,20,5,90,56,66.67%,20%,700,576,86.67%
Mohamed,Lewandowski,20,15,5,90,49,54.55%,14.55%,700,571,85.71%
Kylian,Jr.,16,12,11,58,26,58.33%,22.22%,400,371,87.50%
Cristiano,Lewandowski,25,21,6,75,39,78.57%,14.55%,612,600,87.27%
Kylian,Mbappé,16,8,6,45,25,63.64%,25.45%,457,361,83.33%
Mohamed,De Bruyne,18,15,8,75,33,63.64%,14.55%,409,492,85.71%
Harry,Kane,18,11,9,90,50,58.33%,14.55%,510,355,85.71%
Mohamed,Kane,16,14,15,78,29,58.33%,14.55%,424,504,87.27%
Harry,Kane,20,18,6,90,42,78.57%,23.08%,675,543,89.23%
Cristiano,Ronaldo,21,22,9,69,49,63.64%,22.22%,462,379,80%
Harry,Messi,16,18,6,90,56,54.55%,21.33%,700,600,89.23%
Neymar,Kane,20,21,6,87,52,78.57%,20%,700,573,85.71%
Neymar,Messi,18,22,6,73,52,56.25%,25%,519,364,85.71%
Kylian,Griezmann,22,16,8,89,60,54.55%,25.45%,646,388,89.23%
Lionel,Lewandowski,17,22,11,90,54,61.54%,21.33%,700,599,85.71%
Lionel,Messi,25,21,9,85,44,55.56%,21.33%,689,368,91.67%
Robert,Kane,19,21,5,90,60,66.67%,24.44%,700,600,87.50%
Cristiano,Ronaldo,25,15,5,72,50,56.25%,25.71%,476,412,80%
Cristiano,Ronaldo,25,16,11,80,39,66.67%,25%,635,562,91.67%
Cristiano,Ronaldo,24,12,6,63,26,55.56%,25%,530,411,91.67%
Kylian,De Bruyne,20,17,6,51,29,58.33%,25.71%,539,399,87.27%
Kevin,Jr.,16,11,7,62,27,61.54%,22.22%,454,487,87.27%
Kevin,De Bruyne,16,11,11,80,33,54.55%,14.55%,700,445,86.67%
Cristiano,Ronaldo,23,14,11,49,47,56.25%,14.55%,464,413,91.67%
Robert,Messi,25,19,9,90,51,66.67%,21.33%,700,588,85.71%
Kevin,Kane,17,18,8,90,53,58.33%,14.55%,625,551,89.23%
Robert,Lewandowski,23,22,10,90,51,56.25%,24.44%,644,600,91.67%
Antoine,Jr.,16,21,8,60,25,56.25%,20%,504,387,80%
Lionel,Salah,22,22,5,88,48,56.25%,20%,610,398,85.71%
Neymar,De Bruyne,16,9,20,49,28,54.55%,20%,419,388,91.67%
Kylian,Mbappé,25,11,10,73,26,55.56%,22.22%,508,375,86.67%
Lionel,Lewandowski,22,18,7,58,54,66.67%,25.71%,555,546,89.23%
Antoine,Griezmann,17,8,6,59,35,58.33%,21.33%,413,383,85.71%
Neymar,Jr.,22,8,7,45,27,55.56%,22.22%,419,354,87.50%
Lionel,Griezmann,23,15,9,50,32,61.54%,25.45%,400,350,91.67%
Cristiano,Griezmann,25,10,5,49,29,55.56%,25.71%,464,356,87.27%
Mohamed,Griezmann,19,9,9,61,25,66.67%,20%,517,386,89.23%
Kylian,Kane,24,14,5,73,32,58.33%,14.55%,528,389,86.67%
Neymar,Ronaldo,19,20,5,90,53,66.67%,20%,529,566,91.67%
Mohamed,De Bruyne,20,15,12,90,52,66.67%,21.33%,700,595,80%
Neymar,Jr.,19,12,9,45,26,58.33%,20%,400,391,87.50%
Harry,Lewandowski,18,20,5,90,59,63.64%,21.33%,686,600,85.71%
Neymar,Salah,23,8,13,54,29,56.25%,25%,469,376,87.50%
Antoine,Kane,17,18,6,64,25,63.64%,25%,400,409,83.33%
Kylian,De Bruyne,20,9,5,78,54,63.64%,23.08%,586,422,87.27%
Cristiano,Lewandowski,17,20,12,90,52,61.54%,21.33%,700,587,85.71%
Neymar,Griezmann,23,20,17,46,31,66.67%,20%,400,363,80%
Robert,Jr.,20,13,12,45,32,58.33%,25.71%,422,463,87.27%
Robert,Lewandowski,20,16,7,90,47,66.67%,22.22%,522,592,91.67%
